phi,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13
5.71198664289053,-0.555820882195808,-0.48976831502698,-0.118035108523931,-0.0317841971552129,0.356537252160521,0.368388184934259,0.910950124471511,0.657252584989232,1.22089680247924,0.564526690519761,0.846475878055218,0.249608199245131,0.235548750514692
5.77545316114487,-0.584864272443772,-0.447221225594569,-0.12032850494797,-0.0323360853526184,0.370711482791151,0.327760491511511,0.937195140281136,0.582099023872754,1.25054468589549,0.494128789916533,0.862809241531996,0.216337780602098,0.247865667469299
5.83891967939921,-0.611287326177917,-0.401500793696771,-0.122620300930651,-0.0315238406453067,0.382810219736204,0.287285181635993,0.959435805632869,0.507500854450981,1.27451081049242,0.425695910789574,0.874807185839164,0.184901356899592,0.258706598927424
5.90238619765355,-0.635176183435839,-0.352454894809854,-0.124735418613103,-0.0294322108594737,0.393214759919061,0.246735454983733,0.978187720364567,0.43319413537584,1.29344306224818,0.359093136052999,0.88337713195005,0.155092200409687,0.268350747450626
5.96585271590789,-0.656238310744897,-0.300546099120454,-0.126515816487468,-0.026227433416981,0.402070958960756,0.20635179879141,0.993618123993254,0.359849175765986,1.30774582037657,0.294952935116549,0.889225309332563,0.126981079444814,0.276836207732426
6.02931923416223,-0.674386782017347,-0.245607103906343,-0.127889451826928,-0.0220781806181421,0.409542841327551,0.165823689491873,1.00604658672705,0.287136638515084,1.31810300127877,0.232936724438084,0.893064399361185,0.100187996826934,0.284205325456599
6.09278575241657,-0.689180720817524,-0.18826742216314,-0.128832439346042,-0.0172194835621005,0.415575326380356,0.125387193489142,1.01555120193634,0.215642641552255,1.32509560535427,0.173403395362814,0.895435761743864,0.0746573805804204,0.290289957541219
6.15625227067091,-0.700332946005919,-0.128512894110088,-0.129398986093789,-0.0118245144900568,0.42011559897422,0.0847364955319196,1.02232287297853,0.144847342346139,1.3294555320753,0.115682336024809,0.896812409218253,0.0499439566724737,0.294940161661715
6.21971878892525,-0.707367199904228,-0.0673321346006809,-0.129674119511478,-0.00611140582173728,0.422987133405182,0.0441749736032728,1.02640873663013,0.0750943484728226,1.33178236545008,0.0597215505983971,0.89751689049093,0.0259571775857673,0.297905733115831
6.28318530717959,-0.710025654291492,-0.00526864276350908,-0.129742428455377,-0.00022478658608946,0.424082869082456,0.00360442920242479,1.0279023788842,0.00583991012316844,1.33255757358002,0.00466462185196983,0.897764572442418,0.00233141412517438,0.299034123771146
